"caption","url","ownerFullName","ownerUsername","timestamp","locationName","likesCount","commentsCount"
"Genocidio 2023
.
Boligrafo y tinta sobre papel
.
.
Creo que faltan palabras y sobran razones para condenar el genocidio que esta llevando a cabo el “estado” sionista de Israel, a la vista de todos, totalmente impune y subvencionado por los gobiernos del occidente, queda claro quien esta al mando y lo poco que vale la vida humana para la maquina de hacer dinero.
.
¡LIBERTAD PARA EL PUEBLO PALESTiNO!
.
.
.

#ilustracion #illustration #illustrationartists #drawing #dibujo #handdrawn #ink #illustrationart #design #lineart #palestina #freepalestina #israel #sionist #genocide #genocidio #gaza #freegaza #stopwar #ceasefire #kidkiller #blood #violence #war #palestinalibre #palestina","https://www.instagram.com/p/CzRqIi2xgoi/","SOKTU •| HANDPOKE & MACHINE TATTOO |•","soktu.art","2023-11-05T19:21:50.000Z",,"68","29"
"🕯128 Окрема гірсько-штурмова Закарпатська бригада

Воїни ціною власного життя захищали незалежність України від окупантів... Дякуємо за все! 

Висловлюємо співчуття рідним і близьким загиблих
Наша свобода оплачена дорогою ціною... Вічна пам’ять полеглим воїнам!

#ObozUA #Obozrevatel #Обозреватель #news #Ukraine #Україна #StopWar #StopRussia #war #warinukraine #ЗСУ #СлаваУкраїні #УкраїнаПереможе #СлаваЗСУ","https://www.instagram.com/p/CzRrBnOoWo-/","Obozrevatel.ua","obozrevatel.ua","2023-11-05T19:29:38.000Z",,"116","6"
"🇵🇸💕

#palestine #palestina #palestinianlivesmatter #stopwar","https://www.instagram.com/p/CzRqXxppTPj/","Carla Escoffié","carlaescoffie","2023-11-05T19:23:54.000Z",,"1295","32"
"Small oil painting on paper.
…
..
.
.
#art #sokak #streetpeople #artwork #sanat #sanatçı #midjourneyart #war #colors #portrait #palestine #çocuk #digitalartists #child #stopwar #abstract #abstractart #children #music #street #israel #sanatsever #streetart #november","https://www.instagram.com/p/CzRpd_tL9L-/","Nour mclean","nourmclean_art","2023-11-05T19:16:01.000Z","San Francisco, California","0","0"
"#savepalestine #savegaza #stopgenocide #stopwar #gazakids","https://www.instagram.com/p/CzRuOb-rj1Y/","Aculina | Explore the World with me","aculinaexplores","2023-11-05T19:57:35.000Z",,"23","1"
"if you are neutral in situations of injustice, you have chosen the side of the oppressor - Desmond Tutu

#ceasefire #freepalestine #free #nowar #muslim #donthate #protest #londonlife #stopwar #stopgenocide","https://www.instagram.com/p/CzRpXU3Mb55/","Sabah Khan","london.beauty.beyond","2023-11-05T19:15:06.000Z","Charing Cross","7","0"
"""Bibi"" #bibi#netanyahu#savepalestine#holocaust#stopwar","https://www.instagram.com/p/CzSC6pGs2zq/","Adam Dziedzic","artistrybymidjourney","2023-11-05T22:58:23.000Z",,"0","0"
"Bissmillaahiroohmanirrohim..🤲🤲
Ready Continue 
Segiempat VoaL Motif Syar'i( Digital printing Sublime )

Syar'i""PALESTINA SERIES ""

Produksi by FH_SCARVES...
ReaLpict by @fh.scarves 
(DAN REALPICT DESIGN MOTIF KITA SENDIRI BERLOGO FH_SCARVES)

VoaL Motif Premium Digital Printing sublime 
BAHAN : VOAL PREMIUM FH ( TANPA SERAT POLY,TIDAK LICIN TIDAK MENDEGUNG DITELINGA,BAHAN ADEM,MENYERAP KERINGAT DAN TEGAK PARIPURNA)
SIZE : 125 X 125
TERSEDIA 4 WARNA 
Finishing: Laser Cut 

UNTUK INFORMASI LEBIH LANJUT BY WA 0812-8525-1373 DAN 0812-2039-2554 

 
#freepalestine #stopgenocide #stopwar #merdekapalestina #hijabsegiempat #segiempatpalestina #fhscarf #fhscarves #voalprinted","https://www.instagram.com/p/CzRu4a4BeCD/","FH_SCARF بسم الله الرحمن الرجيم","fhscarf__","2023-11-05T20:03:19.000Z",,"1","0"
"Eu estou chegando a um novo nível do ""antes só do que mal acompanhado"".

Esses dias eu estive pensando no quanto eu fui ""privilegiado"" na minha vida. Não porque eu recebi privilégios, mas porque privilégios sempre estiveram ao meu alcance SE EU ABRISSE mão de quem eu sou.

E isso me acompanha por toda a vida. Como quando eu sou cotidianamente assediado, perseguido e ameaçado no trabalho, diariamente, simplesmente por ser quem eu sou. A maior prova desse privilégio à minha volta são as pessoas tacanhas, alienadas, a começar por dentro de casa, no antigo núcleo familiar que eu resolvi deletar da minha vida. Depois os amigos. Isso foi o grande benefício que o bolsonarismo me deu: perceber essa gente canalha, covarde, traiçoeira à minha volta. Aquela gente que não só nunca falou um A contra as perseguições que eu sofri e sofro, como exatamente votou para entregar o Brasil ao domínio dessa bestialidade que queria e quer me ver morto ou pelo menos excluído, longe do campo de visão deles.

E fora essa gente declaradamente engajada com eles, existem aqueles que votam neles e na minha presença fingem que não. Tem também os que tentam justificar que PT não era uma opção. E tem aqueles que fazem cara de paisagem. Mas nenhum me engana, são todos cúmplices. 

E não em surpreende ter notado o silêncio de cada um nas últimas semanas. Silêncio que só rompem por DM, às escondidas, como covardes. Ou pior, apenas para justificar porque não ""apoiam quem mata crianças"" - numa total lavagem cerebral ou eco da propaganda de guerra sionista financiada pelo imperialismo estadunidense.

Aquelas pessoas tacanhas que eu vi elegerem e festejarem a bestialidade do bolsonarismo, a maioria eu deletei da minha vida sem dizer adeus. Agora, um pouco diferente, eu estou deixando essa carta aberta de adeus a cada um que se cala frente ao genocídio do povo palestino. Se em algum momento vocês descobrirem que eu sumi e vocês não conseguirem mais me achar... então lembrem disso. Adeus.

#freePalestine #Palestinalivre #israelinvasor #israelgenocida #israelinvasorgenocida 
#israelwarcrimes #palestinianlivesmatter #refugees #stopwar #ceasefirenow #warcrimes #Palestine #Gaza #stopbombinggaza #stopthisgeno","https://www.instagram.com/p/CzSKGztNion/","Japamalas📿 @ofilhodekali 📍RJ","ofilhodekali.japamalas.rj","2023-11-06T00:01:13.000Z","Rio de Janeiro, Rio de Janeiro","2","0"
"-

#меми #мем #мемчики #мем #meme #mem #memes #memepage #memesdaily #memories #ukraine #мемиукраїнською #гумор #гуморукраїнською #humor #love #ukraine #ukrainewar #stop #stopwar #stopwarinukraine","https://www.instagram.com/p/CzRpUqvoK_q/","меми українською","ukr_memchyk","2023-11-05T19:14:45.000Z",,"-1","1"
"Believe in yourself 

#art #sokak #streetpeople #artwork #sanat #sanatçı #midjourneyart #war #colors #portrait #palestine #çocuk #digitalartists #child #stopwar #abstract #abstractart #children #music #street #israel #sanatsever #streetart #november","https://www.instagram.com/p/CzRpARir9DV/","Nour mclean","nourmclean_art","2023-11-05T19:11:58.000Z","San Francisco, California","0","0"
"Скільки життів врятували ці потяги🙏
.
.
.
#знімаюнаgalaxy 
#київ 
#photography 
#ukraine_today 
#lightroom 
#україназgalaxy 
#сфоткайкиїв
#thevillageuacity 
#stopwar 
#kyiv 
#photographyart 
#kievphoto 
#stopwarinukraine 
#kyivgram 
#ilovekiev 
#instakyiv 
#sharetheepic 
#streetphotography 
#saveukraine 
#samsung 
#снятонаgalaxy 
#thevillageua
#ukraine 
#streetstyle 
#mobilephotography 
#мобільнафотографія
#photographylovers","https://www.instagram.com/p/CzRonJqrAQF/","𝑉𝑙𝑎𝑑𝑦𝑠𝑙𝑎𝑣 𝑆𝑎𝑣𝑐ℎ𝑢𝑘","7v4s7","2023-11-05T19:08:32.000Z","Київ","69","0"
"Міжнародний суд ООН – це головний судовий орган ООН. Він розміщується в Палаці миру в Гаазі і вирішує відповідно до міжнародного права юридичні суперечки між державами. Росія загалом визнає його юрисдикцію, але заперечує її в окремих справах.

У вересні цього року  в Міжнародному суді в ООН у Гаазі завершився попередній розгляд справи України проти росії за конвенцією про геноцид. Це лише одна із низки справ, повʼязаних із війною в Україні у міжнародних судах. Наша країна звинувачує країну-терориста в тому, що та систематично викривляє поняття “геноцид” та маніпулює Конвенцією про запобігання й покарання злочину геноциду.

Зокрема, йдеться про виправдання російської військової агресії в Україні для нібито захисту від “геноциду” російськомовних людей на Донбасі.

Тепер суд повинен вирішити, чи має він юрисдикцію розглядати цей спір по суті.
Це може тривати кілька місяців. І якщо суд таки вирішить слухати справу, то сторони знову подаватимуть свої меморандуми і цей процес може затягнутися вже на роки... 

#russiaterrorist #russiaterroriststate #russiaterroriststate🤬 #denhaag #denhaagcity #piece #piecepalace #stopwar #українапонадусе #україна  #молитва #бог #god #prayer #praying #church #save #holland #netherlands  #instagram #вера #перемога #победа #vibes #goodvibes #liketime #life #thoughts #godwithus #nevergiveup","https://www.instagram.com/p/CzRpRaxNy57/","Свiтлана Шоколова та Серафим 😼🇺🇦","fima_lana.sumy","2023-11-05T19:14:18.000Z","the Peace Palace International court of justice, Den Haag, Netherlands","12","0"
"ALEX COOL /Cherkasy, Ukraine/ - November
Together we'll open the door
To a world where love will lead the way
https://www.mixcloud.com/ClusterBPM/alex-cool-november/
https://soundcloud.com/starbeatwaves/alex-cool-november

""European Squad"" in the international project ""Rendezvous Under Rockets"" in support of the Armed Forces of Ukraine.
Stay strong, keep fighting!

We believe that with our project we will be able to convey through music the emotions that arise in people when they hear sirens and the sounds of explosions, the pain of war and the joy of approaching victory over the aggressor.

Support the Initiative of the President of Ukraine: the UNITED24 project https://u24.gov.ua/
Thank you for your support in a difficult time for Ukraine!

The season of patriotic mixes on the STAR BEAT platform was created with the support of the Ukrainian Cultural Fund https://ucf.in.ua

STAR BEAT
http://starbeat.cherkasy.life
Ukrainian Culture Cluster.
https://ko-fi.com/starbeatua
#UNITED24 #STARBEAT #stopwar","https://www.instagram.com/p/CzRqPaoNq-y/","StarBeat","cherkasy.life","2023-11-05T19:22:46.000Z",,"5","1"
"На фронте погиб одессит Юрий Глодан. 
Его трехмесячную дочь Киру, жену Валерию и тещу Людмилу убили во время ракетного удара по жилому комплексу «Тирас» 23 апреля 2022-го года. 
В тот день Юрий вышел в магазин. 
После трагедии он ушел на фронт. 

Вечная память… Героям Слава! 

#mariupol #ukrain #ukrainian #ukrainiangirl #ukrainian_recommends #ukraina #ukrain #ukrainiangirl #ukrainian_vsco #ukrainianblog #ukrainian_insta #ukrainiangirls #ukrainki #ukrainianboy #ukrainian_blog #ukrainians #ukrainiangrams #ukrainian_art #ukrainianfashionweek #ukrainiantoday #ukrainians_ukr #ua_iphoneography #instaukrain #instagramanet #net  #stopwar","https://www.instagram.com/p/CzRofw2glk7/","Andrei Denisov","denisov.64","2023-11-05T19:07:31.000Z",,"6","2"
"Publicar este carrusel de fotografías fue muy difícil. Después de casi 4 meses, decidimos ponernos en la tarea de editar y producir el contenido de todo nuestro #EuroTrip.

Ver estas fotos nuevamente nos traslada a ese momento de nuestra visita por el Campo de Concentración de Sachsenhausen 🇩🇪.

En el silencio que aún retumba entre los barracones y alambradas de Sachsenhausen, se escucha el eco de más de más de 200.000 prisioneros que buscaron resistir entre muros y que vivieron un inimaginable sufrimiento 🥹.

Este campo, con su característica forma triangular 😔 diseñada para la vigilancia constante, fue el sombrío precursor de una serie de instalaciones que marcarían uno de los capítulos más oscuros de la humanidad, ya que fue el primer campo de concentración construído por los Nazis para el trabajo inhumano de los Judíos, gitanos, homosexuales, posteriormente también prisioneros de guerra y finalmente Testigos de Jehová. Cabe destacar que NO se tenía previsto en ningún momento que fuera un lugar de exterminio, pero la historia cambió...

Desde su construcción en 1936, Sachsenhausen no solo fue testigo de la privación y el sufrimiento, sino también del coraje en las condiciones más brutales 😨. Se estima que alrededor de 30,000 almas encontraron un final trágico aquí, víctimas de la enfermedad, el agotamiento y una crueldad incomprensible 🤬. 

Este fue un lugar donde cada paso, cada esquina tenía la intención de quitar la humanidad, pero en cambio, emergieron relatos de resistencia y esperanza. Al compartir estas imágenes, nos unimos a la promesa silenciosa de nunca olvidar, de educar a cada generación sobre los terrores del pasado, y de luchar incansablemente por un futuro donde la dignidad humana sea inquebrantable 🙏. 

Que el legado de Sachsenhausen nos inspire a forjar caminos de empatía y justicia 🫵

#Sachsenhausen #NuncaMás #EducarParaRecordar #campodeconcentracion #camposdeconcentracion #exterminio #camposdeexterminio #judios #segundaguerramundial #war #israel #palestina #stopwar #nomasguerra #nazis #hitler #berlin #alemania #viajemosyya #viajeros #viajandobarato","https://www.instagram.com/p/CzRpVTsOgiv/","Andrés/Delta👫Nómadas Digitales","viajemosyya","2023-11-05T19:14:50.000Z","Campo De Concentración De Sachenhausen","24","2"
"Bissmillaahiroohmanirrohim..🤲🤲
Ready Continue 
Segiempat VoaL Motif( Digital printing Sublime )

ABSTRAK ""PALESTINE SERIES ""

Produksi by FH_SCARVES...
ReaLpict by @fh.scarves 
(DAN REALPICT DESIGN MOTIF KITA SENDIRI BERLOGO FH_SCARVES)

VoaL Motif Premium Digital Printing sublime 
BAHAN : VOAL PREMIUM FH ( TANPA SERAT POLY,TIDAK LICIN TIDAK MENDEGUNG DITELINGA,BAHAN ADEM,MENYERAP KERINGAT DAN TEGAK PARIPURNA)
SIZE : 110 X 110 
TERSEDIA 4 WARNA 
Finishing: Laser Cut dan jahit tepi tergantung permintaan 

TERSEDIA JUGA UKURAN SYAR'I 125 X 125
UNTUK INFORMASI LEBIH LANJUT BY WA 0812-8525-1373 DAN 0821-1677-4440 

 
#freepalestine #stopgenocide #stopwar #merdekapalestina #hijabsegiempat #segiempatpalestina #fhscarf #fhscarves #voalprinted","https://www.instagram.com/p/CzRolp5BJb7/","Fhijab","fh.scarves","2023-11-05T19:08:20.000Z",,"1","0"
